vX7Wu,Stress_Level,Hours_Worked_Per_Week,Job_Role,industriousness,Employee_ID,Social_Isolation_Rating,Access_to_Mental_Health_Resources,Age,Physical_Activity,Years_of_Experience
5,Medium,31,Marketing,Retail,EMP3032,5,Yes,49,Weekly,13
2,Low,22,Data Scientist,Consulting,EMP3033,4,No,42,None,20
3,Medium,31,Software Engineer,Consulting,EMP3034,1,Yes,22,Daily,2
9,Low,49,Marketing,Retail,EMP3035,5,Yes,51,None,33
8,Medium,52,HR,Manufacturing,EMP3036,2,No,34,None,35
5,Low,30,Data Scientist,IT,EMP3037,3,No,56,Daily,17
4,Medium,54,Designer,IT,EMP3038,5,Yes,59,Weekly,32
2,Medium,49,Designer,Education,EMP3039,5,Yes,49,Daily,4
8,Medium,47,Project Manager,Manufacturing,EMP3040,4,No,33,Daily,32
4,High,22,Marketing,IT,EMP3041,1,Yes,52,Daily,22
0,Medium,39,Software Engineer,Manufacturing,EMP3042,5,Yes,52,Weekly,30
6,Low,35,Data Scientist,Manufacturing,EMP3043,3,No,24,None,4
2,High,24,Software Engineer,Manufacturing,EMP3044,5,Yes,27,Daily,29
5,High,53,Marketing,Healthcare,EMP3045,5,No,25,Daily,19
3,Low,48,Software Engineer,Finance,EMP3046,2,No,53,Daily,30
1,High,40,Marketing,Retail,EMP3047,5,Yes,39,Daily,12
3,High,58,Sales,IT,EMP3048,5,Yes,50,Weekly,20
9,Low,36,Marketing,Education,EMP3049,1,No,56,Weekly,18
2,Medium,28,Marketing,Retail,EMP3050,4,Yes,33,None,15
1,High,59,Sales,Consulting,EMP3051,2,No,35,None,10
10,High,34,Marketing,Healthcare,EMP3052,1,Yes,49,None,24
2,Medium,30,Software Engineer,Retail,EMP3053,1,Yes,23,Weekly,15
4,Medium,43,Designer,Retail,EMP3054,1,Yes,48,Daily,35
5,Medium,26,Marketing,Manufacturing,EMP3055,5,No,31,Weekly,26
3,Medium,21,Data Scientist,Retail,EMP3056,5,Yes,52,Weekly,7
4,Low,52,Data Scientist,Manufacturing,EMP3057,3,Yes,51,Weekly,4
9,High,52,Data Scientist,Manufacturing,EMP3058,4,No,43,Weekly,29
2,High,24,Designer,Finance,EMP3059,4,Yes,53,Weekly,26
5,Low,38,HR,Finance,EMP3060,2,No,36,Weekly,9
2,Medium,50,HR,Finance,EMP3061,5,Yes,24,None,23
1,Medium,36,Designer,Manufacturing,EMP3062,4,No,45,Daily,24
2,High,56,Data Scientist,Healthcare,EMP3063,1,No,28,None,15
2,Low,42,Sales,Education,EMP3064,3,No,35,Weekly,9
3,High,57,Sales,Manufacturing,EMP3065,2,Yes,55,Weekly,34
3,High,26,Project Manager,Healthcare,EMP3066,1,Yes,32,Daily,15
4,Medium,46,Marketing,Consulting,EMP3067,3,No,22,Daily,26
7,Medium,26,Software Engineer,IT,EMP3068,5,No,34,Daily,19
2,High,32,Project Manager,IT,EMP3069,1,Yes,29,None,28
5,Low,33,Project Manager,Finance,EMP3070,2,No,29,Weekly,25
9,Medium,46,Data Scientist,Manufacturing,EMP3071,4,No,31,None,27
9,High,31,Sales,Education,EMP3072,5,Yes,49,Weekly,26
0,Medium,38,Sales,Retail,EMP3073,4,Yes,25,None,7
1,Medium,45,Software Engineer,Retail,EMP3074,5,Yes,52,None,6
4,High,30,HR,Consulting,EMP3075,2,Yes,47,Weekly,22
8,Medium,35,Software Engineer,Consulting,EMP3076,5,Yes,25,None,32
4,Low,28,HR,Education,EMP3077,2,Yes,48,Weekly,22
2,High,45,HR,Healthcare,EMP3078,4,No,44,Daily,19
8,Medium,36,Designer,Education,EMP3079,4,Yes,53,Daily,12
8,Low,34,Data Scientist,Manufacturing,EMP3080,5,Yes,36,Daily,12
5,High,20,Software Engineer,Healthcare,EMP3081,1,No,40,Weekly,16
9,Low,37,Data Scientist,Consulting,EMP3082,2,No,33,Weekly,25
4,High,36,Designer,Education,EMP3083,1,Yes,43,Daily,4
4,Medium,32,HR,Manufacturing,EMP3084,5,Yes,41,Weekly,35
3,Low,35,Designer,Retail,EMP3085,5,No,53,Daily,23
2,High,49,Data Scientist,Finance,EMP3086,2,No,59,None,30
4,Low,50,Sales,Finance,EMP3087,3,No,27,Daily,33
1,High,57,Sales,Education,EMP3088,4,No,42,Daily,9
2,Medium,59,HR,Finance,EMP3089,5,Yes,46,None,23
1,Medium,44,Designer,Finance,EMP3090,4,No,47,None,32
2,Medium,55,HR,Education,EMP3091,1,Yes,34,None,17
4,Low,45,Data Scientist,Retail,EMP3092,5,Yes,50,None,3
2,Medium,53,Software Engineer,IT,EMP3093,1,No,28,None,33
2,High,24,Sales,IT,EMP3094,5,Yes,45,Weekly,9
3,High,36,Designer,Education,EMP3095,3,No,40,Daily,8
1,Medium,37,Sales,Consulting,EMP3096,4,Yes,35,None,33
5,Medium,55,Project Manager,Education,EMP3097,4,Yes,32,Weekly,29
1,High,29,Software Engineer,Manufacturing,EMP3098,1,No,45,None,29
2,High,42,Project Manager,Manufacturing,EMP3099,5,No,22,None,9
3,Low,35,Marketing,Consulting,EMP3100,2,Yes,44,None,35
4,High,26,Project Manager,Education,EMP3101,2,No,54,None,34
1,Medium,36,Software Engineer,IT,EMP3102,3,No,52,None,16
3,High,35,Data Scientist,IT,EMP3103,3,No,35,Weekly,2
2,Low,28,Designer,Manufacturing,EMP3104,2,Yes,35,Weekly,34
1,High,47,Data Scientist,Retail,EMP3105,2,Yes,51,Weekly,6
4,Medium,52,Marketing,Healthcare,EMP3106,4,No,41,Daily,17
4,Medium,55,Software Engineer,Consulting,EMP3107,2,Yes,26,Daily,12
3,Medium,26,Marketing,IT,EMP3108,2,No,29,Weekly,10
3,Low,32,Sales,Healthcare,EMP3109,2,No,27,Weekly,20
2,Low,26,Sales,Retail,EMP3110,2,Yes,39,None,24
8,Low,36,Software Engineer,Retail,EMP3111,1,No,29,Weekly,9
3,Medium,37,HR,Consulting,EMP3112,4,Yes,28,Weekly,2
4,Medium,55,Designer,Retail,EMP3113,1,Yes,48,Weekly,26
5,Low,46,Sales,Manufacturing,EMP3114,4,No,22,Daily,24
3,Low,21,Project Manager,Finance,EMP3115,2,No,38,None,19
1,Medium,47,Data Scientist,Manufacturing,EMP3116,3,Yes,34,Weekly,21
5,Low,33,Data Scientist,Healthcare,EMP3117,3,Yes,36,Weekly,34
3,Medium,48,HR,Retail,EMP3118,3,Yes,47,Daily,30
1,Low,47,Project Manager,IT,EMP3119,4,Yes,41,Daily,7
2,Low,37,Sales,Healthcare,EMP3120,2,Yes,42,Weekly,19
3,Medium,28,Sales,Manufacturing,EMP3121,5,No,22,Weekly,11
1,Medium,31,HR,IT,EMP3122,1,No,48,Weekly,24
9,High,56,HR,Consulting,EMP3123,5,No,28,Daily,27
2,High,50,Sales,IT,EMP3124,3,No,22,Daily,6
2,Low,59,HR,IT,EMP3125,1,Yes,58,Daily,28
4,High,53,Data Scientist,Finance,EMP3126,1,No,37,Weekly,6
8,High,48,Data Scientist,Consulting,EMP3127,2,No,58,Daily,2
2,Low,45,Designer,Consulting,EMP3128,4,No,47,Daily,23
5,Low,46,Sales,IT,EMP3129,1,No,40,None,12
1,Low,28,Sales,Consulting,EMP3130,1,Yes,54,None,28
10,Low,50,Sales,Retail,EMP3131,1,No,54,None,22
2,Medium,21,Project Manager,Education,EMP3132,4,Yes,34,Daily,10
5,Medium,40,Software Engineer,Manufacturing,EMP3133,4,Yes,49,None,6
5,High,32,Data Scientist,Manufacturing,EMP3134,4,No,53,Weekly,17
2,High,54,Designer,Education,EMP3135,3,Yes,38,Weekly,15
4,Low,30,Data Scientist,Education,EMP3136,2,Yes,47,Daily,22
1,High,48,Project Manager,IT,EMP3137,4,Yes,41,Weekly,6
9,Low,33,Sales,Consulting,EMP3138,4,Yes,54,None,5
4,High,23,Project Manager,Consulting,EMP3139,5,No,22,None,3
1,High,38,HR,Education,EMP3140,1,No,47,Daily,2
1,Medium,23,Designer,Retail,EMP3141,4,Yes,58,Daily,31
3,High,49,Designer,Healthcare,EMP3142,1,Yes,39,None,24
9,High,42,Software Engineer,Education,EMP3143,3,No,24,None,4
5,High,26,Software Engineer,IT,EMP3144,4,No,38,None,21
3,Low,60,Software Engineer,Retail,EMP3145,4,Yes,27,None,15
9,Low,28,Data Scientist,Education,EMP3146,5,Yes,46,Daily,20
3,Medium,24,Marketing,IT,EMP3147,1,Yes,39,None,9
3,High,21,Sales,Manufacturing,EMP3148,4,Yes,30,Daily,21
4,Medium,60,Software Engineer,IT,EMP3149,2,Yes,57,Daily,9
8,Low,50,Designer,IT,EMP3150,3,No,36,None,24
4,Low,26,Data Scientist,Retail,EMP3151,4,Yes,51,None,7
9,High,44,Project Manager,Education,EMP3152,2,No,31,Weekly,2
0,Low,40,Sales,Healthcare,EMP3153,4,No,25,None,33
1,Medium,23,HR,Education,EMP3154,5,Yes,58,Daily,28
6,High,55,Designer,Consulting,EMP3155,2,No,52,Daily,8
2,Low,41,Data Scientist,IT,EMP3156,5,No,22,Weekly,34
1,Low,56,HR,Retail,EMP3157,4,No,23,Weekly,7
5,Low,39,Project Manager,Healthcare,EMP3158,2,No,28,None,11
3,Medium,42,Designer,Finance,EMP3159,3,No,31,Daily,31
4,Low,51,Software Engineer,Education,EMP3160,2,No,36,Weekly,12
2,Low,52,Project Manager,Manufacturing,EMP3161,4,Yes,48,Daily,13
7,Low,49,Designer,Education,EMP3162,3,Yes,23,None,24
5,High,53,Sales,Healthcare,EMP3163,2,No,34,None,35
4,Medium,50,HR,IT,EMP3164,3,No,47,None,6
1,High,57,Marketing,Education,EMP3165,3,Yes,25,None,25
10,High,55,HR,Consulting,EMP3166,4,No,45,None,18
9,High,53,Sales,Retail,EMP3167,1,No,25,None,17
3,Medium,24,Designer,Education,EMP3168,3,Yes,58,Weekly,31
4,High,20,Sales,Healthcare,EMP3169,3,Yes,28,Daily,13
3,Low,58,Designer,Education,EMP3170,2,No,58,Daily,26
1,High,41,Designer,Finance,EMP3171,5,No,55,None,11
3,Low,54,Data Scientist,Consulting,EMP3172,5,No,28,Weekly,15
3,Low,41,Data Scientist,Healthcare,EMP3173,4,No,43,Daily,2
3,Medium,27,Data Scientist,Finance,EMP3174,4,No,31,None,4
1,High,57,HR,IT,EMP3175,4,No,47,Daily,11
9,Low,49,Designer,Consulting,EMP3176,4,Yes,48,None,29
9,High,60,Data Scientist,Retail,EMP3177,4,No,23,Daily,10
4,High,25,Software Engineer,Finance,EMP3178,1,No,23,Weekly,10
5,High,44,Data Scientist,Healthcare,EMP3179,1,Yes,31,Daily,4
5,Medium,54,Sales,Healthcare,EMP3180,1,No,27,Daily,29
8,Medium,46,Data Scientist,Consulting,EMP3181,2,Yes,23,Daily,14
5,High,58,Marketing,Education,EMP3182,5,Yes,55,Daily,12
5,Low,43,Sales,Healthcare,EMP3183,5,No,26,Daily,27
5,Low,45,HR,Retail,EMP3184,4,No,45,None,13
1,Medium,52,Software Engineer,Retail,EMP3185,4,Yes,30,Weekly,34
4,High,29,Marketing,Retail,EMP3186,1,No,31,None,8
3,Medium,22,Project Manager,IT,EMP3187,5,Yes,28,Weekly,26
5,High,54,Marketing,Healthcare,EMP3188,2,No,30,Daily,17
10,High,50,Project Manager,Retail,EMP3189,3,No,22,Daily,30
4,High,47,Software Engineer,Retail,EMP3190,2,No,23,None,5
2,High,25,HR,Finance,EMP3191,2,No,49,Daily,2
5,High,31,HR,Manufacturing,EMP3192,4,Yes,60,None,25
8,Medium,23,Project Manager,Consulting,EMP3193,4,No,44,Weekly,12
5,High,35,Data Scientist,Healthcare,EMP3194,4,Yes,31,None,24
1,High,51,HR,IT,EMP3195,5,No,50,None,6
2,High,29,Marketing,Education,EMP3196,4,No,55,None,35
2,Medium,37,Sales,IT,EMP3197,2,Yes,50,Daily,16
4,Medium,27,Marketing,Manufacturing,EMP3198,1,Yes,54,Daily,11
10,Medium,31,Marketing,Consulting,EMP3199,1,Yes,50,Daily,3
2,High,30,Sales,IT,EMP3200,4,Yes,49,None,26
5,High,27,Sales,IT,EMP3201,2,Yes,48,Weekly,28
3,Low,30,Project Manager,IT,EMP3202,5,No,32,Weekly,18
3,Low,32,Project Manager,Manufacturing,EMP3203,4,No,26,Daily,11
10,Medium,40,Data Scientist,Consulting,EMP3204,3,No,28,None,33
8,Medium,43,Software Engineer,Manufacturing,EMP3205,4,No,23,Daily,10
3,Low,23,Software Engineer,Education,EMP3206,4,Yes,30,None,21
9,Medium,22,Marketing,Healthcare,EMP3207,3,Yes,48,Daily,18
3,Medium,32,Project Manager,IT,EMP3208,4,Yes,56,Daily,21
5,High,29,Designer,Finance,EMP3209,4,No,25,Weekly,14
1,High,56,HR,Education,EMP3210,5,Yes,35,Daily,3
3,High,46,Project Manager,Finance,EMP3211,1,Yes,57,Weekly,22
5,Medium,58,Sales,Consulting,EMP3212,1,Yes,37,None,31
8,Low,52,HR,Manufacturing,EMP3213,4,Yes,60,Daily,2
1,High,55,Data Scientist,Retail,EMP3214,3,No,53,None,20
7,High,57,Software Engineer,Healthcare,EMP3215,1,Yes,25,Weekly,13
3,Low,33,Data Scientist,IT,EMP3216,1,No,32,None,29
5,Low,52,Designer,Healthcare,EMP3217,5,No,51,Daily,22
5,Medium,33,HR,Consulting,EMP3218,1,Yes,38,None,22
3,High,31,Project Manager,Consulting,EMP3219,3,Yes,37,Weekly,34
3,Low,60,Designer,Education,EMP3220,1,No,33,Weekly,6
5,Medium,46,Data Scientist,Healthcare,EMP3221,4,No,51,Daily,15
4,Medium,51,HR,Consulting,EMP3222,5,Yes,29,Daily,12
6,High,33,Designer,Education,EMP3223,2,Yes,46,None,18
4,High,23,Project Manager,Healthcare,EMP3224,5,No,24,Daily,10
8,Low,31,Data Scientist,IT,EMP3225,1,Yes,55,None,26
1,Medium,39,Software Engineer,Healthcare,EMP3226,2,Yes,22,None,9
4,High,30,Designer,Finance,EMP3227,1,No,39,Daily,12
5,Medium,54,Marketing,Education,EMP3228,1,Yes,44,Weekly,12
3,Low,24,HR,IT,EMP3229,5,Yes,38,None,9
4,High,30,Designer,IT,EMP3230,2,Yes,36,Daily,30
1,Medium,28,Designer,IT,EMP3231,4,Yes,37,None,19
9,High,58,Marketing,Retail,EMP3232,1,No,26,Daily,21
1,Medium,20,Software Engineer,Education,EMP3233,4,Yes,48,Daily,21
2,High,21,Project Manager,Retail,EMP3234,2,Yes,57,Daily,17
10,Medium,39,Marketing,Finance,EMP3235,3,No,45,Daily,31
3,Low,22,Data Scientist,Finance,EMP3236,4,Yes,49,None,13
4,Low,40,Data Scientist,Manufacturing,EMP3237,5,No,50,None,26
2,Medium,58,Project Manager,IT,EMP3238,3,Yes,45,None,15
1,High,36,Designer,Retail,EMP3239,2,No,51,Weekly,7
4,High,43,Sales,Finance,EMP3240,1,Yes,36,Daily,23
1,High,43,Designer,Manufacturing,EMP3241,5,Yes,33,Daily,19
2,Low,40,Data Scientist,Education,EMP3242,3,Yes,53,None,6
1,High,40,Project Manager,Education,EMP3243,1,Yes,31,Weekly,20
2,Medium,35,Project Manager,Retail,EMP3244,2,No,51,Daily,7
2,Medium,22,Designer,Manufacturing,EMP3245,1,Yes,36,Weekly,3
2,Low,41,Sales,Education,EMP3246,1,Yes,58,Daily,18
3,High,26,Designer,Healthcare,EMP3247,3,No,25,Weekly,15
1,High,34,Marketing,Manufacturing,EMP3248,4,Yes,48,Weekly,7
4,High,31,Data Scientist,Education,EMP3249,4,Yes,31,Weekly,18
7,High,52,Data Scientist,Retail,EMP3250,3,No,32,Weekly,15
7,Low,60,Sales,Retail,EMP3251,2,Yes,60,None,4
4,Low,36,Data Scientist,Healthcare,EMP3252,3,Yes,35,None,21
2,High,21,Project Manager,Healthcare,EMP3253,3,No,53,None,16
4,High,40,Sales,Healthcare,EMP3254,2,No,53,Weekly,16
3,Low,60,Project Manager,Education,EMP3255,1,No,31,Daily,24
10,Medium,55,Marketing,Healthcare,EMP3256,4,No,37,Daily,34
8,High,28,Marketing,Education,EMP3257,4,Yes,46,None,5
2,Low,28,HR,IT,EMP3258,4,Yes,49,Weekly,18
5,High,53,Project Manager,Retail,EMP3259,2,No,57,Weekly,16
5,High,38,Sales,Healthcare,EMP3260,5,Yes,58,None,31
5,Low,55,Designer,Education,EMP3261,2,Yes,55,None,23
3,Medium,40,Project Manager,Manufacturing,EMP3262,1,Yes,43,Daily,32
5,High,33,Designer,Retail,EMP3263,4,Yes,33,None,23
5,High,37,Sales,Education,EMP3264,5,Yes,40,Weekly,28
1,Low,54,Marketing,Consulting,EMP3265,2,Yes,48,None,23
4,Low,31,HR,Healthcare,EMP3266,4,No,60,None,6
4,High,30,Data Scientist,Healthcare,EMP3267,4,Yes,49,None,20
3,Medium,26,HR,Education,EMP3268,4,No,41,Weekly,33
9,Low,24,Designer,Finance,EMP3269,2,No,46,Daily,22
8,Medium,46,Marketing,IT,EMP3270,5,No,60,Daily,14
5,Low,21,Software Engineer,IT,EMP3271,5,No,42,Daily,24
1,Low,56,Designer,Manufacturing,EMP3272,2,Yes,59,Daily,5
5,High,57,Sales,Manufacturing,EMP3273,5,Yes,29,None,10
5,High,21,Designer,Retail,EMP3274,1,No,28,Weekly,34
3,High,31,Marketing,IT,EMP3275,2,Yes,46,Weekly,33
2,Low,43,Project Manager,IT,EMP3276,4,Yes,39,Weekly,11
5,High,47,Data Scientist,Retail,EMP3277,5,No,53,Daily,29
3,Low,31,Designer,Consulting,EMP3278,2,No,53,Daily,25
1,Medium,45,Sales,Manufacturing,EMP3279,3,No,23,Weekly,27
5,Medium,27,Project Manager,Healthcare,EMP3280,2,No,41,None,32
3,High,34,Sales,Healthcare,EMP3281,3,Yes,49,Weekly,16
3,Medium,50,Marketing,Education,EMP3282,1,No,48,Daily,20
1,Medium,37,Software Engineer,Consulting,EMP3283,2,No,33,None,35
1,Low,23,Project Manager,IT,EMP3284,2,No,39,Weekly,1
4,Low,27,Data Scientist,Healthcare,EMP3285,2,Yes,52,Daily,25
5,Low,27,Software Engineer,IT,EMP3286,1,No,54,None,20
1,Low,50,Data Scientist,IT,EMP3287,2,Yes,31,Daily,4
4,Medium,57,Data Scientist,Manufacturing,EMP3288,4,No,52,Daily,24
3,High,32,Sales,IT,EMP3289,2,Yes,51,Weekly,15
3,Low,50,Sales,Retail,EMP3290,3,Yes,31,None,6
3,Low,57,Marketing,Finance,EMP3291,4,Yes,33,Daily,30
10,High,43,Sales,Education,EMP3292,2,Yes,34,Weekly,6
4,Medium,35,Sales,Healthcare,EMP3293,2,Yes,43,Daily,15
1,High,35,Sales,Manufacturing,EMP3294,4,Yes,39,Daily,19
2,Medium,42,HR,Manufacturing,EMP3295,3,No,42,Daily,7
9,High,46,Designer,Retail,EMP3296,5,No,56,Weekly,12
4,Low,41,Data Scientist,Education,EMP3297,1,Yes,35,Daily,13
1,High,53,Project Manager,Education,EMP3298,3,Yes,37,Weekly,25
5,High,33,Data Scientist,Healthcare,EMP3299,3,Yes,30,Daily,14
3,Low,59,Data Scientist,Education,EMP3300,4,No,50,Daily,16
1,High,57,Designer,Finance,EMP3301,4,No,57,Weekly,4
5,Low,43,HR,Manufacturing,EMP3302,3,No,45,Weekly,16
10,High,49,HR,IT,EMP3303,3,Yes,22,Daily,11
3,Medium,44,Software Engineer,Consulting,EMP3304,4,No,39,Daily,17
3,High,40,HR,Retail,EMP3305,3,No,55,Weekly,35
2,High,59,Project Manager,Healthcare,EMP3306,2,No,55,Daily,31
3,High,60,HR,Finance,EMP3307,2,No,59,None,1
3,Low,29,Data Scientist,Healthcare,EMP3308,3,No,44,None,23
5,High,47,Sales,Manufacturing,EMP3309,1,Yes,22,Daily,22
4,Low,38,Data Scientist,Healthcare,EMP3310,2,No,23,None,17
10,High,51,HR,Healthcare,EMP3311,4,Yes,22,Weekly,16
1,Medium,23,HR,Consulting,EMP3312,5,No,34,Daily,4
9,High,36,Sales,Manufacturing,EMP3313,5,Yes,22,Weekly,21
4,High,53,Software Engineer,Retail,EMP3314,3,No,51,None,21
5,Low,42,HR,Education,EMP3315,5,No,35,Daily,29
10,Medium,30,Sales,Manufacturing,EMP3316,3,Yes,58,Daily,19
2,Low,52,Designer,Education,EMP3317,4,Yes,29,Weekly,25
3,Medium,36,Designer,Finance,EMP3318,2,No,51,Weekly,23
2,Low,55,Sales,Finance,EMP3319,4,No,22,Weekly,23
3,Medium,33,Software Engineer,Manufacturing,EMP3320,1,Yes,32,Daily,22
4,Low,57,Marketing,Retail,EMP3321,2,No,39,None,20
1,High,43,Software Engineer,Finance,EMP3322,3,No,50,None,30
3,Low,41,Data Scientist,Healthcare,EMP3323,2,No,55,None,29
5,High,55,Sales,Manufacturing,EMP3324,3,No,60,Daily,17
5,Medium,58,HR,Healthcare,EMP3325,2,No,47,Daily,18
2,High,23,Software Engineer,Healthcare,EMP3326,1,No,33,Weekly,9
5,High,53,Project Manager,Healthcare,EMP3327,5,Yes,50,None,2
1,Low,26,HR,Education,EMP3328,1,Yes,40,Weekly,23
4,High,32,Designer,Healthcare,EMP3329,3,Yes,42,None,16
1,Low,29,HR,Consulting,EMP3330,4,Yes,22,Weekly,34
5,Medium,31,Data Scientist,Healthcare,EMP3331,3,Yes,34,None,13
8,Low,53,Sales,Retail,EMP3332,2,Yes,30,Daily,15
3,Medium,33,HR,Consulting,EMP3333,1,No,30,Weekly,18
8,Low,44,Sales,Finance,EMP3334,1,No,54,Weekly,4
1,High,41,Project Manager,Education,EMP3335,5,Yes,55,None,14
1,Medium,38,Project Manager,Retail,EMP3336,1,Yes,32,Daily,7
3,Medium,40,Sales,Consulting,EMP3337,2,No,59,Weekly,22
5,Low,40,HR,Retail,EMP3338,4,Yes,29,Daily,10
2,High,21,Marketing,Manufacturing,EMP3339,1,No,59,Weekly,20
8,High,49,Project Manager,Education,EMP3340,4,No,29,Daily,28
2,High,57,Project Manager,Consulting,EMP3341,5,No,35,Weekly,7
3,High,57,Project Manager,Education,EMP3342,2,No,50,Daily,12
1,High,54,Data Scientist,Manufacturing,EMP3343,3,No,45,Weekly,6
3,High,59,Designer,Consulting,EMP3344,5,No,48,None,16
2,High,32,Sales,Manufacturing,EMP3345,5,No,57,Daily,16
3,High,23,Software Engineer,Healthcare,EMP3346,5,Yes,37,Weekly,12
1,Low,43,Marketing,IT,EMP3347,2,No,55,Weekly,29
5,High,52,Designer,Finance,EMP3348,1,Yes,47,Daily,5
2,Medium,44,Project Manager,Education,EMP3349,2,Yes,40,None,30
5,High,33,Designer,Finance,EMP3350,4,Yes,22,Daily,17
2,Medium,20,Project Manager,Consulting,EMP3351,1,No,25,Daily,12
2,High,31,Software Engineer,Healthcare,EMP3352,5,Yes,41,Daily,5
5,Medium,53,Sales,Education,EMP3353,5,No,45,Daily,1
5,Low,44,Designer,Healthcare,EMP3354,5,No,54,Weekly,2
8,High,39,HR,Finance,EMP3355,3,No,60,None,22
9,High,57,Project Manager,Manufacturing,EMP3356,1,No,34,Daily,3
4,Low,45,Software Engineer,Consulting,EMP3357,5,No,50,Weekly,1
3,Low,29,Sales,Manufacturing,EMP3358,5,No,57,Weekly,12
2,Medium,47,Sales,Finance,EMP3359,5,Yes,56,Weekly,23
2,High,25,Data Scientist,Consulting,EMP3360,3,Yes,47,Daily,2
1,High,23,Software Engineer,Consulting,EMP3361,1,Yes,35,Daily,26
3,High,44,HR,Finance,EMP3362,2,Yes,24,Weekly,16
1,High,21,HR,Finance,EMP3363,3,No,36,Weekly,9
5,Medium,42,Sales,Retail,EMP3364,2,No,46,None,4
4,Medium,30,Sales,Consulting,EMP3365,4,Yes,46,None,8
4,Medium,53,Designer,Consulting,EMP3366,5,Yes,32,Weekly,24
3,Medium,25,Project Manager,Manufacturing,EMP3367,3,No,32,Weekly,18
9,Medium,37,Sales,Consulting,EMP3368,2,No,41,Daily,34
1,Low,54,Data Scientist,Finance,EMP3369,3,Yes,30,Weekly,11
2,Low,35,Project Manager,Manufacturing,EMP3370,3,No,33,Weekly,12
5,Low,25,Marketing,Healthcare,EMP3371,2,Yes,46,None,9
5,Low,56,Project Manager,Education,EMP3372,1,Yes,28,None,20
2,Low,21,Sales,Retail,EMP3373,2,No,42,Daily,19
4,Medium,58,Software Engineer,Finance,EMP3374,2,No,36,None,9
4,Medium,35,HR,Education,EMP3375,5,Yes,32,Daily,21
5,High,57,Project Manager,Education,EMP3376,5,No,54,Daily,6
2,High,31,Sales,Education,EMP3377,3,Yes,45,Daily,26
8,High,54,Designer,Healthcare,EMP3378,1,No,41,Weekly,2
4,High,20,Designer,Retail,EMP3379,5,No,27,Daily,13
3,Medium,40,Data Scientist,IT,EMP3380,3,Yes,44,Weekly,29
4,High,48,HR,Manufacturing,EMP3381,5,No,51,None,29
2,Low,35,Software Engineer,Finance,EMP3382,4,No,53,Daily,24
1,Medium,42,Designer,Consulting,EMP3383,2,Yes,44,None,3
5,High,53,Marketing,Manufacturing,EMP3384,4,Yes,44,Weekly,10
2,Medium,43,Sales,Retail,EMP3385,1,No,27,None,33
9,High,27,Software Engineer,Education,EMP3386,4,Yes,56,Daily,3
2,Medium,47,Project Manager,Finance,EMP3387,2,No,42,Daily,2
4,Medium,52,Software Engineer,Manufacturing,EMP3388,4,No,46,None,30
5,High,20,Designer,Education,EMP3389,5,Yes,50,Weekly,28
2,Medium,24,HR,Healthcare,EMP3390,3,No,42,Daily,19
5,Medium,20,Sales,Retail,EMP3391,5,No,47,Weekly,12
8,High,47,Data Scientist,Finance,EMP3392,5,Yes,40,None,27
1,Medium,46,Marketing,IT,EMP3393,3,Yes,50,Daily,4
3,Low,41,Data Scientist,Healthcare,EMP3394,1,No,52,None,3
4,Medium,52,Data Scientist,Education,EMP3395,2,Yes,43,Daily,11
5,High,48,Software Engineer,Education,EMP3396,5,No,37,Weekly,3
4,Medium,59,HR,Retail,EMP3397,5,Yes,35,Daily,15
10,Low,25,Designer,Education,EMP3398,3,No,22,Weekly,11
10,Low,53,Software Engineer,Retail,EMP3399,5,Yes,40,Daily,14
3,High,49,Software Engineer,Consulting,EMP3400,5,Yes,38,None,22
1,Medium,40,Marketing,Manufacturing,EMP3401,4,Yes,23,None,9
9,High,47,Data Scientist,Consulting,EMP3402,2,No,46,Weekly,13
4,Medium,47,Software Engineer,Healthcare,EMP3403,4,Yes,37,Daily,12
4,High,33,HR,Manufacturing,EMP3404,1,Yes,25,Weekly,34
3,Low,42,Project Manager,Education,EMP3405,1,No,27,Weekly,28
10,High,36,HR,Retail,EMP3406,3,No,22,Weekly,7
4,High,22,Project Manager,Retail,EMP3407,1,No,46,Daily,9
9,Medium,59,Project Manager,Manufacturing,EMP3408,4,Yes,41,Daily,30
1,Medium,52,Software Engineer,Finance,EMP3409,2,Yes,55,Daily,27
1,Low,34,Designer,Healthcare,EMP3410,5,Yes,53,None,32
5,High,45,Data Scientist,Education,EMP3411,1,No,43,None,14
3,Low,28,Designer,Healthcare,EMP3412,4,Yes,41,Daily,4
4,Medium,52,Sales,Manufacturing,EMP3413,5,Yes,31,Daily,1
2,Low,43,Marketing,Retail,EMP3414,1,Yes,39,Weekly,15
4,High,47,HR,Manufacturing,EMP3415,2,No,31,Daily,34
5,Medium,27,Data Scientist,Healthcare,EMP3416,1,Yes,34,Daily,8
3,Low,33,HR,Consulting,EMP3417,3,Yes,60,Daily,3
3,Medium,46,HR,IT,EMP3418,3,Yes,27,Weekly,16
1,Low,54,Data Scientist,Healthcare,EMP3419,2,No,52,Daily,26
8,Medium,24,Marketing,Manufacturing,EMP3420,3,No,31,None,15
5,Low,59,Marketing,IT,EMP3421,4,No,28,None,9
1,Medium,45,Designer,Healthcare,EMP3422,4,Yes,57,Weekly,19
4,Low,30,Designer,Manufacturing,EMP3423,4,Yes,38,Daily,30
3,High,48,Marketing,IT,EMP3424,4,Yes,43,Weekly,5
